Date,Predict Value,Actual Value,Residual,Abs. Residual,% Difference
6/28/2016 0:05,114,122,-8,8,0.06557377
6/28/2016 0:10,120,125,-5,5,0.04
6/28/2016 0:15,123,128,-5,5,0.0390625
6/28/2016 0:20,126,132,-6,6,0.045454545
6/28/2016 0:25,130,135,-5,5,0.037037037
6/28/2016 0:30,133,137,-4,4,0.02919708
6/28/2016 0:35,135,140,-5,5,0.035714286
6/28/2016 0:40,138,143,-5,5,0.034965035
6/28/2016 0:45,141,146,-5,5,0.034246575
6/28/2016 0:50,144,149,-5,5,0.033557047
6/28/2016 0:55,147,148,-1,1,0.006756757
6/28/2016 1:00,146,147,-1,1,0.006802721
6/28/2016 1:05,145,146,-1,1,0.006849315
6/28/2016 1:10,144,146,-2,2,0.01369863
6/28/2016 1:15,144,147,-3,3,0.020408163
6/28/2016 1:20,145,148,-3,3,0.02027027
6/28/2016 1:25,146,151,-5,5,0.033112583
6/28/2016 1:30,149,153,-4,4,0.026143791
6/28/2016 1:35,151,156,-5,5,0.032051282
6/28/2016 1:40,154,157,-3,3,0.01910828
6/28/2016 1:45,155,157,-2,2,0.012738854
6/28/2016 1:50,155,157,-2,2,0.012738854
6/28/2016 1:55,155,158,-3,3,0.018987342
6/28/2016 2:00,156,158,-2,2,0.012658228
6/28/2016 2:05,156,159,-3,3,0.018867925
6/28/2016 2:10,157,160,-3,3,0.01875
6/28/2016 2:15,158,160,-2,2,0.0125
6/28/2016 2:20,158,162,-4,4,0.024691358
6/28/2016 2:25,160,164,-4,4,0.024390244
6/28/2016 2:30,162,164,-2,2,0.012195122
6/28/2016 2:35,162,162,0,0,0
6/28/2016 2:40,160,160,0,0,0
6/28/2016 2:45,158,160,-2,2,0.0125
6/28/2016 2:50,158,159,-1,1,0.006289308
6/28/2016 2:55,157,160,-3,3,0.01875
6/28/2016 3:00,158,158,0,0,0
6/28/2016 3:05,156,153,3,3,0.019607843
6/28/2016 3:10,151,151,0,0,0
6/28/2016 3:15,149,150,-1,1,0.006666667
6/28/2016 3:20,148,149,-1,1,0.006711409
6/28/2016 3:25,147,149,-2,2,0.013422819
6/28/2016 3:30,147,149,-2,2,0.013422819
6/28/2016 3:35,147,147,0,0,0
6/28/2016 3:40,145,144,1,1,0.006944444
6/28/2016 3:45,142,144,-2,2,0.013888889
6/28/2016 3:50,142,154,-12,12,0.077922078
6/28/2016 3:55,152,154,-2,2,0.012987013
6/28/2016 4:00,151,154,-3,3,0.019480519
6/28/2016 4:05,151,154,-3,3,0.019480519
6/28/2016 4:10,151,153,-2,2,0.013071895
6/28/2016 4:15,150,153,-3,3,0.019607843
6/28/2016 4:20,150,154,-4,4,0.025974026
6/28/2016 4:25,151,158,-7,7,0.044303797
6/28/2016 4:30,155,157,-2,2,0.012738854
6/28/2016 4:35,154,156,-2,2,0.012820513
6/28/2016 4:40,153,152,1,1,0.006578947
6/28/2016 4:45,149,148,1,1,0.006756757
6/28/2016 4:50,145,146,-1,1,0.006849315
6/28/2016 4:55,143,139,4,4,0.028776978
6/28/2016 5:00,136,133,3,3,0.022556391
6/28/2016 5:05,130,131,-1,1,0.007633588
6/28/2016 5:10,128,129,-1,1,0.007751938
6/28/2016 5:15,126,128,-2,2,0.015625
6/28/2016 5:20,125,128,-3,3,0.0234375
6/28/2016 5:25,125,128,-3,3,0.0234375
6/28/2016 5:30,125,126,-1,1,0.007936508
6/28/2016 5:35,123,121,2,2,0.016528926
6/28/2016 5:40,118,120,-2,2,0.016666667
6/28/2016 5:45,117,119,-2,2,0.016806723
6/28/2016 5:50,116,118,-2,2,0.016949153
6/28/2016 5:55,115,119,-4,4,0.033613445
6/28/2016 6:00,115,118,-3,3,0.025423729
6/28/2016 6:05,114,119,-5,5,0.042016807
6/28/2016 6:10,115,118,-3,3,0.025423729
6/28/2016 6:15,114,118,-4,4,0.033898305
6/28/2016 6:20,114,118,-4,4,0.033898305
6/28/2016 6:25,114,115,-1,1,0.008695652
6/28/2016 6:30,111,114,-3,3,0.026315789
6/28/2016 6:35,110,111,-1,1,0.009009009
6/28/2016 6:40,107,106,1,1,0.009433962
6/28/2016 6:45,102,103,-1,1,0.009708738
6/28/2016 6:50,99,114,-15,15,0.131578947
6/28/2016 6:55,110,119,-9,9,0.075630252
6/28/2016 7:00,115,118,-3,3,0.025423729
6/28/2016 7:05,114,113,1,1,0.008849558
6/28/2016 7:10,109,113,-4,4,0.03539823
6/28/2016 7:15,109,114,-5,5,0.043859649
6/28/2016 7:20,110,112,-2,2,0.017857143
6/28/2016 17:40,231,220,11,11,0.05
6/28/2016 17:45,219,217,2,2,0.00921659
6/28/2016 17:55,215,220,-5,5,0.022727273
6/28/2016 18:00,219,214,5,5,0.023364486
6/28/2016 18:05,213,210,3,3,0.014285714
6/28/2016 18:10,209,206,3,3,0.014563107
6/28/2016 18:15,205,198,7,7,0.035353535
6/28/2016 18:25,196,194,2,2,0.010309278
6/28/2016 18:30,193,195,-2,2,0.01025641
6/28/2016 18:35,194,199,-5,5,0.025125628
6/28/2016 18:40,198,200,-2,2,0.01
6/28/2016 18:45,199,200,-1,1,0.005
6/28/2016 18:50,199,198,1,1,0.005050505
6/28/2016 18:55,197,197,0,0,0
6/28/2016 19:00,196,197,-1,1,0.005076142
6/28/2016 19:10,195,194,1,1,0.005154639
6/28/2016 19:15,193,199,-6,6,0.030150754
6/28/2016 19:20,198,207,-9,9,0.043478261
6/28/2016 23:45,96,96,0,0,0
6/28/2016 23:50,93,93,0,0,0
6/28/2016 23:55,90,90,0,0,0
6/29/2016 0:00,88,87,1,1,0.011494253
6/29/2016 0:05,85,85,0,0,0
6/29/2016 0:10,83,82,1,1,0.012195122
6/29/2016 0:15,80,79,1,1,0.012658228
6/29/2016 0:20,77,78,-1,1,0.012820513
6/29/2016 0:25,76,78,-2,2,0.025641026
6/29/2016 0:30,76,77,-1,1,0.012987013
6/29/2016 0:35,75,76,-1,1,0.013157895
6/29/2016 0:40,74,74,0,0,0
6/29/2016 0:45,72,76,-4,4,0.052631579
6/29/2016 0:50,74,71,3,3,0.042253521
6/29/2016 0:55,69,61,8,8,0.131147541
6/29/2016 1:00,59,58,1,1,0.017241379
6/29/2016 1:05,56,59,-3,3,0.050847458
6/29/2016 1:10,57,66,-9,9,0.136363636
6/29/2016 1:15,64,68,-4,4,0.058823529
6/29/2016 1:20,66,74,-8,8,0.108108108
6/29/2016 1:25,72,86,-14,14,0.162790698
6/29/2016 1:30,84,97,-13,13,0.134020619
6/29/2016 1:35,95,106,-11,11,0.103773585
6/29/2016 1:40,104,114,-10,10,0.087719298
6/29/2016 1:45,112,122,-10,10,0.081967213
6/29/2016 1:50,120,138,-18,18,0.130434783
6/29/2016 1:55,136,143,-7,7,0.048951049
6/29/2016 2:00,141,143,-2,2,0.013986014
6/29/2016 2:05,141,133,8,8,0.060150376
6/29/2016 2:10,131,131,0,0,0
6/29/2016 2:15,129,133,-4,4,0.030075188
6/29/2016 2:20,131,137,-6,6,0.04379562
6/29/2016 2:25,135,143,-8,8,0.055944056
6/29/2016 2:30,141,148,-7,7,0.047297297
6/29/2016 2:35,146,148,-2,2,0.013513514
6/29/2016 2:40,146,146,0,0,0
6/29/2016 2:45,144,144,0,0,0
6/29/2016 2:50,142,142,0,0,0
6/29/2016 2:55,140,139,1,1,0.007194245
6/29/2016 3:00,137,136,1,1,0.007352941
6/29/2016 3:05,134,133,1,1,0.007518797
6/29/2016 3:10,131,130,1,1,0.007692308
6/29/2016 3:15,128,126,2,2,0.015873016
6/29/2016 3:20,124,123,1,1,0.008130081
6/29/2016 3:25,121,121,0,0,0
6/29/2016 3:30,119,119,0,0,0
6/29/2016 3:35,117,116,1,1,0.00862069
6/29/2016 3:40,114,113,1,1,0.008849558
6/29/2016 3:45,111,110,1,1,0.009090909
6/29/2016 3:50,108,108,0,0,0
6/29/2016 3:55,106,106,0,0,0
6/29/2016 4:00,103,104,-1,1,0.009615385
6/29/2016 4:05,101,101,0,0,0
6/29/2016 4:10,98,98,0,0,0
6/29/2016 4:15,95,96,-1,1,0.010416667
6/29/2016 4:20,93,95,-2,2,0.021052632
6/29/2016 4:25,92,93,-1,1,0.010752688
6/29/2016 4:30,90,91,-1,1,0.010989011
6/29/2016 4:35,88,89,-1,1,0.011235955
6/29/2016 4:40,86,90,-4,4,0.044444444
6/29/2016 4:45,87,88,-1,1,0.011363636
6/29/2016 4:50,85,85,0,0,0
6/29/2016 4:55,82,81,1,1,0.012345679
6/29/2016 5:00,78,79,-1,1,0.012658228
6/29/2016 5:05,76,77,-1,1,0.012987013
6/29/2016 5:10,74,78,-4,4,0.051282051
6/29/2016 5:15,75,72,3,3,0.041666667
6/29/2016 5:20,69,63,6,6,0.095238095
6/29/2016 5:25,60,59,1,1,0.016949153
6/29/2016 5:30,56,56,0,0,0
6/29/2016 5:35,53,53,0,0,0
6/29/2016 5:40,50,51,-1,1,0.019607843
6/29/2016 5:45,48,53,-5,5,0.094339623
6/29/2016 5:50,50,52,-2,2,0.038461538
6/29/2016 5:55,49,51,-2,2,0.039215686
6/29/2016 6:00,47,49,-2,2,0.040816327
6/29/2016 6:05,45,48,-3,3,0.0625
6/29/2016 6:10,44,47,-3,3,0.063829787
6/29/2016 6:15,43,46,-3,3,0.065217391
6/29/2016 6:20,42,51,-9,9,0.176470588
6/29/2016 6:25,47,52,-5,5,0.096153846
6/29/2016 6:30,48,52,-4,4,0.076923077
6/29/2016 6:35,48,54,-6,6,0.111111111
6/29/2016 6:40,50,58,-8,8,0.137931034
6/29/2016 6:45,54,74,-20,20,0.27027027
6/29/2016 6:50,70,72,-2,2,0.027777778
6/29/2016 6:55,68,76,-8,8,0.105263158
6/29/2016 7:00,72,82,-10,10,0.12195122
6/29/2016 7:05,78,93,-15,15,0.161290323
6/29/2016 7:10,89,100,-11,11,0.11
6/29/2016 7:15,96,105,-9,9,0.085714286
6/29/2016 7:20,101,113,-12,12,0.10619469
6/29/2016 7:25,109,122,-13,13,0.106557377
6/29/2016 7:30,118,131,-13,13,0.099236641
6/29/2016 7:35,127,144,-17,17,0.118055556
6/29/2016 12:10,293,293,0,0,0
6/29/2016 12:15,291,297,-6,6,0.02020202
6/29/2016 12:20,295,299,-4,4,0.013377926
6/29/2016 12:25,297,297,0,0,0
6/29/2016 12:30,295,294,1,1,0.003401361
6/29/2016 16:55,67,63,4,4,0.063492063
6/29/2016 17:00,62,64,-2,2,0.03125
6/29/2016 17:10,62,67,-5,5,0.074626866
6/29/2016 17:15,66,72,-6,6,0.083333333
6/29/2016 17:20,71,77,-6,6,0.077922078
6/29/2016 17:25,76,90,-14,14,0.155555556
6/29/2016 17:30,89,104,-15,15,0.144230769
6/29/2016 17:35,103,119,-16,16,0.134453782
6/29/2016 17:40,118,126,-8,8,0.063492063
6/29/2016 17:45,125,131,-6,6,0.045801527
6/29/2016 17:50,130,144,-14,14,0.097222222
6/29/2016 17:55,143,146,-3,3,0.020547945
6/29/2016 18:00,145,151,-6,6,0.039735099
6/29/2016 18:05,150,143,7,7,0.048951049
6/29/2016 18:15,141,156,-15,15,0.096153846
6/29/2016 18:20,155,146,9,9,0.061643836
6/29/2016 18:25,145,148,-3,3,0.02027027
6/29/2016 18:30,147,154,-7,7,0.045454545
6/29/2016 18:35,153,158,-5,5,0.03164557
6/29/2016 18:40,157,159,-2,2,0.012578616
6/29/2016 18:45,158,155,3,3,0.019354839
6/29/2016 18:50,154,153,1,1,0.006535948
6/29/2016 18:55,152,150,2,2,0.013333333
6/29/2016 23:35,167,213,-46,46,0.215962441
6/29/2016 23:40,210,216,-6,6,0.027777778
6/29/2016 23:45,213,220,-7,7,0.031818182
6/30/2016 4:10,74,77,-3,3,0.038961039
6/30/2016 4:15,74,74,0,0,0
6/30/2016 4:20,71,74,-3,3,0.040540541
6/30/2016 4:25,71,80,-9,9,0.1125
6/30/2016 4:30,77,69,8,8,0.115942029
6/30/2016 4:35,66,69,-3,3,0.043478261
6/30/2016 4:40,66,80,-14,14,0.175
6/30/2016 4:45,77,73,4,4,0.054794521
6/30/2016 4:50,70,73,-3,3,0.04109589
6/30/2016 4:55,70,89,-19,19,0.213483146
6/30/2016 5:00,86,106,-20,20,0.188679245
6/30/2016 5:05,103,118,-15,15,0.127118644
6/30/2016 5:10,115,124,-9,9,0.072580645
6/30/2016 5:15,121,130,-9,9,0.069230769
6/30/2016 5:20,127,134,-7,7,0.052238806
6/30/2016 5:25,131,138,-7,7,0.050724638
6/30/2016 5:30,135,141,-6,6,0.042553191
6/30/2016 5:35,138,140,-2,2,0.014285714
6/30/2016 5:40,137,138,-1,1,0.007246377
6/30/2016 5:45,135,138,-3,3,0.02173913
6/30/2016 5:50,135,134,1,1,0.007462687
6/30/2016 5:55,131,130,1,1,0.007692308
6/30/2016 6:00,126,126,0,0,0
6/30/2016 6:05,122,123,-1,1,0.008130081
6/30/2016 6:10,119,120,-1,1,0.008333333
6/30/2016 6:15,116,117,-1,1,0.008547009
6/30/2016 6:20,113,115,-2,2,0.017391304
6/30/2016 6:25,111,111,0,0,0
6/30/2016 6:30,107,109,-2,2,0.018348624
6/30/2016 6:35,105,107,-2,2,0.018691589
6/30/2016 6:40,103,106,-3,3,0.028301887
6/30/2016 6:45,102,103,-1,1,0.009708738
6/30/2016 6:50,99,104,-5,5,0.048076923
6/30/2016 6:55,100,105,-5,5,0.047619048
6/30/2016 7:00,101,98,3,3,0.030612245
6/30/2016 7:05,94,94,0,0,0
6/30/2016 7:10,90,92,-2,2,0.02173913
6/30/2016 7:15,88,90,-2,2,0.022222222
6/30/2016 7:20,86,90,-4,4,0.044444444
6/30/2016 7:25,86,93,-7,7,0.075268817
6/30/2016 7:30,89,100,-11,11,0.11
6/30/2016 7:35,96,107,-11,11,0.102803738
6/30/2016 7:40,103,112,-9,9,0.080357143
6/30/2016 18:35,207,207,0,0,0
6/30/2016 18:40,206,210,-4,4,0.019047619
6/30/2016 18:45,209,209,0,0,0
6/30/2016 18:50,208,201,7,7,0.034825871
6/30/2016 18:55,200,194,6,6,0.030927835
7/1/2016 2:15,149,151,-2,2,0.013245033
7/1/2016 2:20,149,153,-4,4,0.026143791
7/1/2016 2:25,151,155,-4,4,0.025806452
7/1/2016 2:30,153,158,-5,5,0.03164557
7/1/2016 2:35,156,162,-6,6,0.037037037
7/1/2016 2:40,160,165,-5,5,0.03030303
7/1/2016 2:45,163,167,-4,4,0.023952096
7/1/2016 2:50,165,168,-3,3,0.017857143
7/1/2016 2:55,166,169,-3,3,0.017751479
7/1/2016 3:00,167,170,-3,3,0.017647059
7/1/2016 3:05,168,170,-2,2,0.011764706
7/1/2016 3:10,168,170,-2,2,0.011764706
7/1/2016 3:15,168,170,-2,2,0.011764706
7/1/2016 3:20,168,173,-5,5,0.028901734
7/1/2016 3:25,171,173,-2,2,0.011560694
7/1/2016 3:30,171,171,0,0,0
7/1/2016 3:35,169,169,0,0,0
7/1/2016 3:40,167,167,0,0,0
7/1/2016 3:45,165,166,-1,1,0.006024096
7/1/2016 3:50,164,164,0,0,0
7/1/2016 3:55,162,163,-1,1,0.006134969
7/1/2016 4:00,160,163,-3,3,0.018404908
7/1/2016 4:05,160,163,-3,3,0.018404908
7/1/2016 4:10,160,164,-4,4,0.024390244
7/1/2016 4:15,161,164,-3,3,0.018292683
7/1/2016 4:20,161,164,-3,3,0.018292683
7/1/2016 4:25,161,165,-4,4,0.024242424
7/1/2016 4:30,162,165,-3,3,0.018181818
7/1/2016 4:35,162,164,-2,2,0.012195122
7/1/2016 4:40,161,164,-3,3,0.018292683
7/1/2016 4:45,161,163,-2,2,0.012269939
7/1/2016 4:50,160,162,-2,2,0.012345679
7/1/2016 4:55,159,161,-2,2,0.01242236
7/1/2016 5:00,158,161,-3,3,0.01863354
7/1/2016 5:05,158,159,-1,1,0.006289308
7/1/2016 5:10,156,156,0,0,0
7/1/2016 5:15,153,154,-1,1,0.006493506
7/1/2016 5:20,151,153,-2,2,0.013071895
7/1/2016 5:25,150,152,-2,2,0.013157895
7/1/2016 5:30,149,150,-1,1,0.006666667
7/1/2016 5:35,147,147,0,0,0
7/1/2016 5:40,144,144,0,0,0
7/1/2016 5:45,141,141,0,0,0
7/1/2016 5:50,138,137,1,1,0.00729927
7/1/2016 5:55,134,134,0,0,0
7/1/2016 6:00,130,133,-3,3,0.022556391
7/1/2016 6:05,129,130,-1,1,0.007692308
7/1/2016 6:10,126,124,2,2,0.016129032
7/1/2016 6:15,120,117,3,3,0.025641026
7/1/2016 6:20,113,112,1,1,0.008928571
7/1/2016 6:25,108,109,-1,1,0.009174312
7/1/2016 6:30,105,107,-2,2,0.018691589
7/1/2016 6:35,103,106,-3,3,0.028301887
7/1/2016 6:40,102,105,-3,3,0.028571429
7/1/2016 6:45,101,103,-2,2,0.019417476
7/1/2016 6:50,99,102,-3,3,0.029411765
7/1/2016 7:05,91,94,-3,3,0.031914894
7/1/2016 11:30,149,157,-8,8,0.050955414
7/1/2016 11:35,155,162,-7,7,0.043209877
7/1/2016 11:40,160,167,-7,7,0.041916168
7/1/2016 11:50,163,180,-17,17,0.094444444
7/1/2016 11:55,178,190,-12,12,0.063157895
7/1/2016 12:00,188,197,-9,9,0.045685279
7/1/2016 16:25,43,39,4,4,0.102564103
7/1/2016 16:30,38,39,-1,1,0.025641026
7/1/2016 16:35,38,39,-1,1,0.025641026
7/1/2016 16:40,38,42,-4,4,0.095238095
7/1/2016 16:45,41,50,-9,9,0.18
7/1/2016 16:50,49,58,-9,9,0.155172414
7/1/2016 16:55,57,64,-7,7,0.109375
7/1/2016 17:00,63,73,-10,10,0.136986301
7/1/2016 17:05,72,83,-11,11,0.13253012
7/1/2016 17:10,82,89,-7,7,0.078651685
7/1/2016 17:15,88,94,-6,6,0.063829787
7/1/2016 17:20,93,99,-6,6,0.060606061
7/1/2016 17:30,97,112,-15,15,0.133928571
7/1/2016 17:35,111,118,-7,7,0.059322034
7/1/2016 17:50,115,113,2,2,0.017699115
7/1/2016 17:55,112,112,0,0,0
7/2/2016 2:30,117,120,-3,3,0.025
7/2/2016 2:35,118,121,-3,3,0.024793388
7/2/2016 2:40,119,122,-3,3,0.024590164
7/2/2016 2:45,120,123,-3,3,0.024390244
7/2/2016 2:50,121,124,-3,3,0.024193548
7/2/2016 2:55,122,125,-3,3,0.024
7/2/2016 3:00,123,125,-2,2,0.016
7/2/2016 3:05,123,125,-2,2,0.016
7/2/2016 3:10,123,125,-2,2,0.016
7/2/2016 3:15,123,125,-2,2,0.016
7/2/2016 3:20,123,125,-2,2,0.016
7/2/2016 3:25,123,124,-1,1,0.008064516
7/2/2016 3:30,122,121,1,1,0.008264463
7/2/2016 3:35,119,120,-1,1,0.008333333
7/2/2016 3:40,118,118,0,0,0
7/2/2016 3:45,116,118,-2,2,0.016949153
7/2/2016 3:50,116,118,-2,2,0.016949153
7/2/2016 3:55,116,117,-1,1,0.008547009
7/2/2016 4:00,114,117,-3,3,0.025641026
7/2/2016 4:05,114,118,-4,4,0.033898305
7/2/2016 4:10,115,118,-3,3,0.025423729
7/2/2016 4:15,115,118,-3,3,0.025423729
7/2/2016 4:20,115,116,-1,1,0.00862069
7/2/2016 4:25,113,115,-2,2,0.017391304
7/2/2016 4:30,112,111,1,1,0.009009009
7/2/2016 4:35,108,108,0,0,0
7/2/2016 4:40,105,103,2,2,0.019417476
7/2/2016 4:45,100,101,-1,1,0.00990099
7/2/2016 4:50,98,97,1,1,0.010309278
7/2/2016 4:55,94,94,0,0,0
7/2/2016 5:00,91,91,0,0,0
7/2/2016 5:05,88,89,-1,1,0.011235955
7/2/2016 5:10,86,87,-1,1,0.011494253
7/2/2016 5:15,84,85,-1,1,0.011764706
7/2/2016 5:20,82,83,-1,1,0.012048193
7/2/2016 5:25,80,81,-1,1,0.012345679
7/2/2016 5:30,78,79,-1,1,0.012658228
7/2/2016 5:35,76,78,-2,2,0.025641026
7/2/2016 5:40,75,77,-2,2,0.025974026
7/2/2016 5:45,74,76,-2,2,0.026315789
7/2/2016 5:50,73,76,-3,3,0.039473684
7/2/2016 5:55,73,75,-2,2,0.026666667
7/2/2016 6:00,71,74,-3,3,0.040540541
7/2/2016 6:05,70,73,-3,3,0.04109589
7/2/2016 6:10,69,72,-3,3,0.041666667
7/2/2016 6:15,68,72,-4,4,0.055555556
7/2/2016 6:20,68,71,-3,3,0.042253521
7/2/2016 6:25,67,68,-1,1,0.014705882
7/2/2016 6:30,64,67,-3,3,0.044776119
7/2/2016 6:35,63,68,-5,5,0.073529412
7/2/2016 6:40,64,65,-1,1,0.015384615
7/2/2016 6:45,61,65,-4,4,0.061538462
7/2/2016 6:50,61,69,-8,8,0.115942029
7/2/2016 6:55,65,74,-9,9,0.121621622
7/2/2016 7:00,70,81,-11,11,0.135802469
7/2/2016 7:05,77,84,-7,7,0.083333333
7/2/2016 7:10,80,93,-13,13,0.139784946
7/2/2016 7:15,89,103,-14,14,0.13592233
7/2/2016 7:20,99,109,-10,10,0.091743119
7/2/2016 7:25,105,112,-7,7,0.0625
7/2/2016 7:30,108,113,-5,5,0.044247788
7/2/2016 7:35,109,104,5,5,0.048076923
7/2/2016 7:40,100,97,3,3,0.030927835
7/2/2016 7:45,93,93,0,0,0
7/2/2016 7:50,89,89,0,0,0
7/2/2016 7:55,85,88,-3,3,0.034090909
7/2/2016 8:00,84,87,-3,3,0.034482759
7/2/2016 8:05,83,86,-3,3,0.034883721
